통계표,계정코드,통화계약구분코드,단위,가중치,변환,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12
"4.3.2.1. 수입물가지수(기본분류)","      기타비금속광물제품","원화기준","2015=100","8.4","원자료","123.55","124.92","126.57","127.90","128.86","129.59","134.15","135.89","137.02","140.06","139.49","144.63","146.55","147.13","148.95","149.75","153.52","167.08","169.82","171.01","179.70","184.06","177.13","168.97","163.66","166.59","171.17","173.85","174.65","167.28","166.62","170.32","168.87","171.12","166.79","164.41"
"4.3.2.1. 수입물가지수(기본분류)","      기타비금속광물제품","계약통화기준","2015=100","8.4","원자료","117.24","117.24","117.24","119.55","119.55","120.66","123.05","123.05","123.05","124.86","124.86","129.61","130.13","130.13","130.13","130.13","130.13","140.67","140.67","140.67","140.67","140.67","140.67","140.19","140.61","140.61","140.61","140.61","140.61","138.02","138.02","138.02","136.28","136.28","136.28","134.71"
"4.3.2.1. 수입물가지수(기본분류)","      기타비금속광물제품","달러기준","2015=100","8.4","원자료","127.28","127.03","126.51","129.17","129.69","130.65","132.57","132.40","132.45","133.86","133.31","138.14","138.76","138.80","137.92","137.39","136.69","147.89","146.87","146.65","146.01","145.86","146.83","147.38","148.37","148.23","148.21","148.90","148.68","145.86","146.45","146.05","143.61","143.24","143.90","142.56"
"4.3.2.1. 수입물가지수(기본분류)","        기타비금속광물제품","원화기준","2015=100","8.4","원자료","123.55","124.92","126.57","127.90","128.86","129.59","134.15","135.89","137.02","140.06","139.49","144.63","146.55","147.13","148.95","149.75","153.52","167.08","169.82","171.01","179.70","184.06","177.13","168.97","163.66","166.59","171.17","173.85","174.65","167.28","166.62","170.32","168.87","171.12","166.79","164.41"
"4.3.2.1. 수입물가지수(기본분류)","        기타비금속광물제품","계약통화기준","2015=100","8.4","원자료","117.24","117.24","117.24","119.55","119.55","120.66","123.05","123.05","123.05","124.86","124.86","129.61","130.13","130.13","130.13","130.13","130.13","140.67","140.67","140.67","140.67","140.67","140.67","140.19","140.61","140.61","140.61","140.61","140.61","138.02","138.02","138.02","136.28","136.28","136.28","134.71"
"4.3.2.1. 수입물가지수(기본분류)","        기타비금속광물제품","달러기준","2015=100","8.4","원자료","127.28","127.03","126.51","129.17","129.69","130.65","132.57","132.40","132.45","133.86","133.31","138.14","138.76","138.80","137.92","137.39","136.69","147.89","146.87","146.65","146.01","145.86","146.83","147.38","148.37","148.23","148.21","148.90","148.68","145.86","146.45","146.05","143.61","143.24","143.90","142.56"
"4.3.2.1. 수입물가지수(기본분류)","          석제품","원화기준","2015=100","4.2","원자료","130.96","132.27","133.68","132.54","133.88","133.25","136.85","138.52","139.70","142.27","141.31","140.81","145.29","145.91","146.79","147.03","149.98","150.79","152.03","152.85","159.76","163.45","158.51","156.99","153.16","155.75","160.02","163.35","163.82","159.74","159.78","162.89","162.86","164.57","161.18","161.06"
"4.3.2.1. 수입물가지수(기본분류)","          석제품","계약통화기준","2015=100","4.2","원자료","128.64","128.64","128.64","128.64","128.64","128.64","130.60","130.60","130.60","132.38","132.38","132.38","135.27","135.27","135.27","135.27","135.27","135.27","135.27","135.27","135.27","135.27","135.27","138.67","139.56","139.56","139.56","139.56","139.56","139.56","139.56","139.56","139.56","139.56","139.56","139.56"
"4.3.2.1. 수입물가지수(기본분류)","          석제품","달러기준","2015=100","4.2","원자료","134.95","134.56","133.66","133.90","134.79","134.37","135.29","135.00","135.09","136.02","135.09","134.52","137.60","137.68","135.95","134.94","133.56","133.51","131.51","131.10","129.84","129.56","131.43","136.95","138.87","138.61","138.57","139.92","139.47","139.31","140.46","139.69","138.51","137.77","139.09","139.66"
"4.3.2.1. 수입물가지수(기본분류)","          기타비금속광물제품","원화기준","2015=100","4.2","원자료","112.50","113.95","115.94","120.78","121.19","123.85","129.74","131.59","132.64","136.32","136.33","149.47","148.68","149.22","152.04","153.45","158.12","185.27","189.63","191.23","201.84","206.93","197.85","182.61","175.71","179.01","183.94","185.97","187.12","176.24","174.81","179.18","176.22","179.03","173.68","168.93"
"4.3.2.1. 수입물가지수(기본분류)","          기타비금속광물제품","계약통화기준","2015=100","4.2","원자료","103.53","103.53","103.53","108.97","108.97","111.57","114.55","114.55","114.55","116.41","116.41","127.54","125.77","125.77","125.77","125.77","125.77","146.51","146.51","146.51","146.51","146.51","146.51","142.30","142.30","142.30","142.30","142.30","142.30","137.28","137.28","137.28","133.89","133.89","133.89","130.86"
"4.3.2.1. 수입물가지수(기본분류)","          기타비금속광물제품","달러기준","2015=100","4.2","원자료","115.86","115.86","115.86","121.95","121.95","124.85","128.19","128.19","128.19","130.27","130.27","142.73","140.75","140.75","140.75","140.75","140.75","163.95","163.95","163.95","163.95","163.95","163.95","159.24","159.24","159.24","159.24","159.24","159.24","153.62","153.62","153.62","149.83","149.83","149.83","146.44"
"4.3.2.1. 수입물가지수(기본분류)","    제1차금속제품","원화기준","2015=100","90.0","원자료","123.31","128.46","134.16","136.67","143.80","145.82","152.08","155.47","158.85","169.06","164.95","161.56","169.31","174.68","186.25","190.12","186.83","180.25","172.90","173.87","180.43","182.58","176.04","170.54","168.19","171.34","173.30","175.91","172.43","165.27","160.85","163.58","165.20","166.00","161.01","161.57"
"4.3.2.1. 수입물가지수(기본분류)","    제1차금속제품","계약통화기준","2015=100","90.0","원자료","126.59","130.29","133.92","137.82","144.53","146.88","150.19","151.37","153.51","161.73","157.82","154.45","160.54","165.06","172.95","175.18","167.24","160.52","150.56","150.14","148.06","146.36","147.22","149.63","153.03","153.18","150.92","151.56","147.80","145.17","142.40","141.49","141.82","140.40","140.25","141.16"
"4.3.2.1. 수입물가지수(기본분류)","    제1차금속제품","달러기준","2015=100","90.0","원자료","127.01","130.62","134.10","138.01","144.71","147.01","150.28","151.45","153.54","161.57","157.62","154.29","160.29","164.78","172.43","174.39","166.31","159.52","149.49","149.07","146.58","144.66","145.88","148.74","152.44","152.43","150.05","150.66","146.76","144.10","141.38","140.26","140.48","138.95","138.91","140.08"
"4.3.2.1. 수입물가지수(기본분류)","      철강1차제품","원화기준","2015=100","44.9","원자료","125.36","130.25","135.85","138.37","146.26","151.30","159.68","164.08","168.77","181.30","175.35","170.01","176.35","180.53","190.62","195.46","196.17","189.97","186.76","185.28","193.05","196.72","185.46","178.63","174.15","179.79","184.06","186.35","183.51","174.88","169.59","172.63","174.00","176.65","170.72","171.41"
"4.3.2.1. 수입물가지수(기본분류)","      철강1차제품","계약통화기준","2015=100","44.9","원자료","128.49","131.97","135.58","139.55","147.02","152.46","157.75","159.80","163.14","173.68","168.05","162.77","167.51","170.91","177.57","180.89","176.57","170.21","163.71","161.09","159.94","159.47","156.52","157.64","159.03","161.49","161.19","161.49","158.38","154.72","151.19","150.58","150.78","150.91","150.10","150.89"
"4.3.2.1. 수입물가지수(기본분류)","      철강1차제품","달러기준","2015=100","44.9","원자료","129.25","132.58","135.90","139.86","147.33","152.67","157.94","160.00","163.28","173.43","167.74","162.51","167.11","170.46","176.63","179.46","174.78","168.28","161.63","159.02","156.97","156.01","153.83","155.93","157.97","160.09","159.50","159.73","156.34","152.61","149.19","148.15","148.10","147.98","147.42","148.74"
"4.3.2.1. 수입물가지수(기본분류)","        선철및조강","원화기준","2015=100","13.9","원자료","149.55","156.92","163.98","166.67","176.75","187.27","192.47","187.91","197.97","229.86","216.91","204.65","209.01","218.40","235.45","238.03","230.31","217.34","206.51","205.92","214.76","216.62","205.76","198.00","192.34","197.09","200.77","201.43","194.71","185.09","180.54","180.56","183.27","184.77","178.46","180.00"
"4.3.2.1. 수입물가지수(기본분류)","        선철및조강","계약통화기준","2015=100","13.9","원자료","151.06","157.02","162.31","166.72","176.25","187.39","188.96","181.92","190.31","219.52","207.50","195.59","198.41","206.74","220.14","222.15","209.81","197.60","184.21","182.19","182.84","181.49","178.08","177.24","176.81","178.85","178.14","176.94","171.11","167.14","164.20","161.55","163.45","163.03","161.68","161.93"
"4.3.2.1. 수입물가지수(기본분류)","        선철및조강","달러기준","2015=100","13.9","원자료","153.78","159.29","163.62","168.03","177.57","188.47","189.87","182.76","191.03","219.30","206.94","195.11","197.53","205.67","217.59","217.98","204.67","192.01","178.23","176.26","174.16","171.35","170.21","172.38","174.02","175.03","173.52","172.21","165.43","161.07","158.40","154.54","155.57","154.38","153.69","155.78"
"4.3.2.1. 수입물가지수(기본분류)","          선철","원화기준","2015=100","6.9","원자료","178.27","181.42","184.67","185.59","200.87","215.98","219.65","219.23","221.11","235.57","229.58","221.23","223.49","240.41","259.97","269.72","254.19","228.97","211.43","221.47","231.27","234.04","217.14","207.85","202.55","218.51","223.25","220.34","212.30","204.46","204.21","201.49","205.56","206.23","198.85","204.63"
"4.3.2.1. 수입물가지수(기본분류)","          선철","계약통화기준","2015=100","6.9","원자료","177.86","179.70","181.76","184.84","199.38","215.43","214.91","211.15","211.52","224.96","219.88","211.56","212.51","228.04","244.58","254.55","234.94","212.13","192.77","199.97","202.76","203.06","193.34","189.35","188.01","201.09","201.32","196.75","190.51","189.12","190.13","185.49","189.22","188.35","186.11","188.38"
"4.3.2.1. 수입물가지수(기본분류)","          선철","달러기준","2015=100","6.9","원자료","183.07","183.91","184.01","186.87","201.55","217.07","216.40","212.93","213.06","224.44","218.73","210.64","210.93","226.10","239.90","246.64","225.60","202.02","182.22","189.30","187.30","184.86","179.40","180.71","183.02","193.79","192.67","188.12","180.13","177.69","178.94","172.23","174.26","172.09","171.04","176.84"
"4.3.2.1. 수입물가지수(기본분류)","          합금철","원화기준","2015=100","3.6","원자료","119.04","122.67","130.93","127.58","135.91","142.24","148.02","152.93","176.70","247.44","219.24","194.35","197.38","201.13","219.89","214.33","208.42","204.34","193.77","176.72","183.25","182.88","178.88","173.15","166.62","168.80","166.48","166.35","160.98","150.21","141.41","143.63","144.94","145.95","139.65","135.78"
"4.3.2.1. 수입물가지수(기본분류)","          합금철","계약통화기준","2015=100","3.6","원자료","122.52","124.87","131.32","129.09","137.12","143.72","147.01","150.06","172.21","238.82","211.60","187.47","188.99","191.99","206.54","199.73","189.29","184.64","171.65","155.43","153.88","150.33","152.79","154.51","153.68","153.21","147.63","146.14","140.68","133.99","127.02","126.31","126.56","125.71","123.45","120.55"
"4.3.2.1. 수입물가지수(기본분류)","          합금철","달러기준","2015=100","3.6","원자료","122.48","124.59","130.71","128.69","136.62","143.23","146.10","148.82","170.60","236.21","209.28","185.40","186.66","189.53","203.35","196.39","185.33","180.64","167.34","151.36","148.69","144.76","148.06","150.84","150.86","150.01","143.98","142.30","136.86","130.81","124.14","123.01","123.12","122.01","120.34","117.58"
"4.3.2.1. 수입물가지수(기본분류)","          조강","원화기준","2015=100","3.4","원자료","132.29","152.90","164.76","180.02","182.29","189.98","196.72","169.95","173.35","175.11","173.79","174.74","184.68","187.36","196.08","196.74","201.63","199.85","202.10","205.18","214.93","218.18","209.57","202.23","197.52","185.32","195.44","203.58","197.88","187.26","181.28","183.14","185.18","188.80","184.84","186.38"
"4.3.2.1. 수입물가지수(기본분류)","          조강","계약통화기준","2015=100","3.4","원자료","134.76","153.90","163.26","180.24","181.90","189.96","192.83","164.32","166.30","166.39","165.18","165.96","173.96","175.88","180.96","180.53","179.75","177.48","175.49","176.48","176.17","174.91","175.15","176.66","178.39","164.68","169.19","174.29","169.03","164.59","160.64","158.94","159.86","160.78","162.32","163.48"
"4.3.2.1. 수입물가지수(기본분류)","          조강","달러기준","2015=100","3.4","원자료","136.25","155.47","164.68","181.80","183.45","191.52","194.38","165.58","167.55","167.35","166.08","166.87","174.85","176.73","181.52","180.45","179.49","176.85","174.75","175.91","174.58","172.86","173.66","176.35","179.00","164.85","169.17","174.34","168.40","163.25","159.31","157.00","157.45","157.99","159.44","161.55"
"4.3.2.1. 수입물가지수(기본분류)","        열간압연강재","원화기준","2015=100","22.7","원자료","120.63","125.88","131.74","135.00","143.21","148.35","161.44","166.68","169.89","175.36","172.52","169.32","170.29","172.49","180.90","188.47","194.70","191.30","187.69","184.69","191.75","196.07","185.05","177.68","173.31","180.35","185.36","189.10","187.24","179.85","175.19","179.76","180.40","184.68","178.76","178.27"
"4.3.2.1. 수입물가지수(기본분류)","        열간압연강재","계약통화기준","2015=100","22.7","원자료","124.53","128.28","131.96","136.62","144.44","149.88","159.88","162.73","164.58","167.98","165.24","162.08","161.63","163.10","168.00","173.44","174.01","170.01","163.07","159.15","156.73","156.42","154.22","155.65","157.63","161.08","161.22","162.75","160.16","157.49","154.62","154.87","154.16","155.40","154.95","155.26"
"4.3.2.1. 수입물가지수(기본분류)","        열간압연강재","달러기준","2015=100","22.7","원자료","124.56","128.31","131.99","136.66","144.48","149.91","159.92","162.77","164.62","168.01","165.26","162.10","161.63","163.11","167.90","173.30","173.74","169.72","162.68","158.74","156.15","155.75","153.72","155.34","157.47","160.84","160.87","162.35","159.75","157.17","154.35","154.50","153.77","154.95","154.59","154.94"
"4.3.2.1. 수입물가지수(기본분류)","          철근및봉강","원화기준","2015=100","6.3","원자료","97.28","99.56","102.74","101.05","102.04","102.79","121.89","126.35","128.59","130.62","130.98","131.41","132.55","136.81","140.41","149.70","159.24","158.26","160.75","162.91","173.67","188.31","176.23","168.68","163.81","166.44","170.23","185.82","186.98","181.62","179.22","182.73","184.89","192.18","184.47","182.51"
"4.3.2.1. 수입물가지수(기본분류)","          철근및봉강","계약통화기준","2015=100","6.3","원자료","99.80","100.84","102.28","101.64","102.28","103.22","119.97","122.61","123.80","124.34","124.67","125.00","125.00","128.54","129.49","136.78","141.20","139.50","138.45","139.13","140.53","148.63","145.48","146.53","147.88","147.48","146.81","158.52","158.52","157.71","156.89","156.05","156.60","160.22","158.52","157.61"
"4.3.2.1. 수입물가지수(기본분류)","          철근및봉강","달러기준","2015=100","6.3","원자료","100.13","101.18","102.63","101.98","102.63","103.57","120.37","123.02","124.22","124.75","125.09","125.42","125.42","128.97","129.92","137.23","141.67","139.97","138.92","139.59","141.00","149.12","145.96","147.02","148.37","147.98","147.30","159.05","159.05","158.24","157.41","156.58","157.12","160.75","159.05","158.13"
"4.3.2.1. 수입물가지수(기본분류)","          형강","원화기준","2015=100","1.2","원자료","132.67","134.39","136.73","135.32","150.28","168.54","166.58","169.19","172.36","174.47","176.18","171.35","175.39","175.55","188.26","193.44","206.37","202.76","197.28","192.36","185.37","190.11","181.12","182.86","177.28","179.39","186.86","175.56","175.67","168.78","167.98","172.73","158.54","160.61","155.56","157.99"
"4.3.2.1. 수입물가지수(기본분류)","          형강","계약통화기준","2015=100","1.2","원자료","136.63","136.63","136.63","136.63","151.20","169.87","164.58","164.79","166.56","167.08","168.71","163.99","166.70","166.37","176.40","180.26","188.88","184.93","177.44","172.14","160.60","162.27","158.81","165.32","164.03","164.11","168.20","157.00","156.51","152.56","152.56","154.57","141.17","141.66","139.73","142.32"
"4.3.2.1. 수입물가지수(기본분류)","          형강","달러기준","2015=100","1.2","원자료","136.63","136.63","136.63","136.63","151.20","169.87","164.58","164.79","166.56","166.72","168.32","163.60","166.02","165.56","174.25","177.39","183.66","179.40","170.54","164.88","150.54","150.59","150.05","159.44","160.65","159.54","161.75","150.32","149.49","147.12","147.59","148.07","134.77","134.39","134.17","136.94"
"4.3.2.1. 수입물가지수(기본분류)","          중후판(두께3mm이상)","원화기준","2015=100","3.5","원자료","137.07","141.64","144.11","157.93","168.80","170.58","172.94","176.68","177.32","214.25","209.14","206.58","213.40","216.95","228.89","231.14","238.83","237.38","235.71","238.39","251.61","251.72","236.33","230.27","224.17","228.40","234.69","238.12","239.62","229.53","226.56","232.23","234.16","239.69","235.52","240.03"
"4.3.2.1. 수입물가지수(기본분류)","          중후판(두께3mm이상)","계약통화기준","2015=100","3.5","원자료","140.92","143.77","143.77","159.18","169.57","171.66","170.57","171.81","171.08","204.38","199.50","196.92","201.67","204.28","211.53","211.65","212.20","209.70","203.42","204.01","204.01","199.09","195.48","200.46","202.83","202.83","202.83","203.57","203.57","199.76","198.76","198.76","198.76","200.26","202.83","207.74"
"4.3.2.1. 수입물가지수(기본분류)","          중후판(두께3mm이상)","달러기준","2015=100","3.5","원자료","140.92","143.77","143.77","159.18","169.57","171.66","170.57","171.81","171.08","204.38","199.50","196.92","201.67","204.28","211.53","211.65","212.20","209.70","203.42","204.01","204.01","199.09","195.48","200.46","202.83","202.83","202.83","203.57","203.57","199.76","198.76","198.76","198.76","200.26","202.83","207.74"
"4.3.2.1. 수입물가지수(기본분류)","          열연강판","원화기준","2015=100","7.6","원자료","136.92","146.54","157.12","160.96","175.70","184.73","197.46","204.77","210.33","208.30","201.83","194.35","191.47","192.68","205.06","210.66","213.38","205.70","191.42","181.33","184.83","182.65","172.70","165.10","164.22","177.43","182.02","180.04","173.72","165.00","157.79","162.84","164.21","166.19","160.71","159.47"
"4.3.2.1. 수입물가지수(기본분류)","          열연강판","계약통화기준","2015=100","7.6","원자료","140.88","148.84","156.87","162.37","176.62","186.03","194.92","199.28","203.09","198.87","192.67","185.41","181.09","181.57","189.66","193.01","189.75","181.85","165.35","155.32","150.00","144.58","142.95","143.82","148.67","157.66","157.41","154.02","147.67","143.68","138.51","139.45","139.46","138.93","138.48","138.08"
"4.3.2.1. 수입물가지수(기본분류)","          열연강판","달러기준","2015=100","7.6","원자료","140.71","148.66","156.68","162.17","176.41","185.80","194.68","199.04","202.85","198.63","192.43","185.18","180.87","181.35","189.42","192.77","189.51","181.62","165.14","155.13","149.81","144.40","142.77","143.64","148.48","157.46","157.21","153.82","147.49","143.50","138.34","139.27","139.29","138.76","138.31","137.91"
"4.3.2.1. 수입물가지수(기본분류)","          철강관","원화기준","2015=100","4.1","원자료","95.61","97.09","99.54","104.10","105.10","105.84","120.04","123.20","124.16","133.22","133.23","134.04","137.61","138.41","141.85","153.61","158.27","158.90","166.72","167.63","176.30","180.42","171.88","162.50","154.23","158.08","163.41","166.37","166.40","160.94","156.37","160.29","161.30","165.34","160.40","159.62"
"4.3.2.1. 수입물가지수(기본분류)","          철강관","계약통화기준","2015=100","4.1","원자료","101.18","101.44","102.22","108.00","108.68","109.64","121.89","123.32","123.32","130.81","130.81","131.53","133.87","134.16","134.95","144.78","144.78","144.50","148.12","147.70","147.16","146.88","146.35","145.62","143.64","144.50","145.37","146.39","145.53","144.16","141.21","141.21","140.93","142.18","142.18","142.18"
"4.3.2.1. 수입물가지수(기본분류)","          철강관","달러기준","2015=100","4.1","원자료","101.18","101.44","102.22","108.00","108.68","109.64","121.89","123.32","123.32","130.81","130.81","131.53","133.87","134.16","134.95","144.78","144.78","144.50","148.12","147.70","147.16","146.88","146.35","145.62","143.64","144.50","145.37","146.39","145.53","144.16","141.21","141.21","140.93","142.18","142.18","142.18"
"4.3.2.1. 수입물가지수(기본분류)","        냉간압연강재","원화기준","2015=100","3.8","원자료","104.12","105.46","107.30","106.20","106.56","106.37","108.52","123.22","124.20","125.60","125.61","125.70","155.54","156.09","159.06","160.53","160.04","154.12","166.13","167.92","177.75","184.74","171.39","165.28","161.79","162.78","164.55","165.53","164.87","155.18","148.87","152.78","153.76","153.69","149.02","150.14"
"4.3.2.1. 수입물가지수(기본분류)","        냉간압연강재","계약통화기준","2015=100","3.8","원자료","107.30","107.30","107.30","107.30","107.30","107.30","107.30","120.11","120.11","120.11","120.11","120.11","147.34","147.34","147.34","147.34","142.55","136.48","143.71","144.05","144.47","146.46","142.11","144.22","146.72","144.88","142.53","141.84","140.40","135.35","130.89","131.07","130.81","128.70","128.63","130.23"
"4.3.2.1. 수입물가지수(기본분류)","        냉간압연강재","달러기준","2015=100","3.8","원자료","107.30","107.30","107.30","107.30","107.30","107.30","107.30","120.11","120.11","120.11","120.11","120.11","147.34","147.34","147.34","147.34","142.55","136.48","143.71","144.05","144.47","146.46","142.11","144.22","146.72","144.88","142.53","141.84","140.40","135.35","130.89","131.07","130.81","128.70","128.63","130.23"
"4.3.2.1. 수입물가지수(기본분류)","          냉간압연강재","원화기준","2015=100","3.8","원자료","104.12","105.46","107.30","106.20","106.56","106.37","108.52","123.22","124.20","125.60","125.61","125.70","155.54","156.09","159.06","160.53","160.04","154.12","166.13","167.92","177.75","184.74","171.39","165.28","161.79","162.78","164.55","165.53","164.87","155.18","148.87","152.78","153.76","153.69","149.02","150.14"
"4.3.2.1. 수입물가지수(기본분류)","          냉간압연강재","계약통화기준","2015=100","3.8","원자료","107.30","107.30","107.30","107.30","107.30","107.30","107.30","120.11","120.11","120.11","120.11","120.11","147.34","147.34","147.34","147.34","142.55","136.48","143.71","144.05","144.47","146.46","142.11","144.22","146.72","144.88","142.53","141.84","140.40","135.35","130.89","131.07","130.81","128.70","128.63","130.23"
"4.3.2.1. 수입물가지수(기본분류)","          냉간압연강재","달러기준","2015=100","3.8","원자료","107.30","107.30","107.30","107.30","107.30","107.30","107.30","120.11","120.11","120.11","120.11","120.11","147.34","147.34","147.34","147.34","142.55","136.48","143.71","144.05","144.47","146.46","142.11","144.22","146.72","144.88","142.53","141.84","140.40","135.35","130.89","131.07","130.81","128.70","128.63","130.23"
"4.3.2.1. 수입물가지수(기본분류)","        기타철강1차제품","원화기준","2015=100","4.5","원자료","112.05","112.15","116.36","118.70","126.70","121.13","123.99","141.28","141.22","142.17","136.06","135.05","150.30","152.92","158.98","161.18","161.16","159.79","164.90","164.76","171.72","174.73","162.26","158.98","155.80","162.19","167.36","168.84","169.89","158.66","149.06","152.80","154.43","155.40","148.92","152.18"
"4.3.2.1. 수입물가지수(기본분류)","        기타철강1차제품","계약통화기준","2015=100","4.5","원자료","115.25","113.89","116.14","119.70","127.34","121.95","122.35","137.44","136.31","135.69","129.84","128.80","142.11","144.06","146.99","147.66","143.26","141.23","142.39","141.07","139.30","138.27","134.29","138.46","141.02","144.10","144.69","144.40","144.40","138.13","130.83","130.83","131.14","129.89","128.30","131.74"
"4.3.2.1. 수입물가지수(기본분류)","        기타철강1차제품","달러기준","2015=100","4.5","원자료","115.40","114.04","116.29","119.85","127.50","122.10","122.51","137.62","136.48","135.86","130.01","128.96","142.28","144.24","147.17","147.84","143.44","141.40","142.57","141.25","139.47","138.44","134.45","138.63","141.19","144.27","144.87","144.58","144.58","138.30","130.99","130.99","131.30","130.05","128.45","131.91"
"4.3.2.1. 수입물가지수(기본분류)","          표면처리강재","원화기준","2015=100","4.5","원자료","112.05","112.15","116.36","118.70","126.70","121.13","123.99","141.28","141.22","142.17","136.06","135.05","150.30","152.92","158.98","161.18","161.16","159.79","164.90","164.76","171.72","174.73","162.26","158.98","155.80","162.19","167.36","168.84","169.89","158.66","149.06","152.80","154.43","155.40","148.92","152.18"
"4.3.2.1. 수입물가지수(기본분류)","          표면처리강재","계약통화기준","2015=100","4.5","원자료","115.25","113.89","116.14","119.70","127.34","121.95","122.35","137.44","136.31","135.69","129.84","128.80","142.11","144.06","146.99","147.66","143.26","141.23","142.39","141.07","139.30","138.27","134.29","138.46","141.02","144.10","144.69","144.40","144.40","138.13","130.83","130.83","131.14","129.89","128.30","131.74"
"4.3.2.1. 수입물가지수(기본분류)","          표면처리강재","달러기준","2015=100","4.5","원자료","115.40","114.04","116.29","119.85","127.50","122.10","122.51","137.62","136.48","135.86","130.01","128.96","142.28","144.24","147.17","147.84","143.44","141.40","142.57","141.25","139.47","138.44","134.45","138.63","141.19","144.27","144.87","144.58","144.58","138.30","130.99","130.99","131.30","130.05","128.45","131.91"
"4.3.2.1. 수입물가지수(기본분류)","      비철금속괴및1차제품","원화기준","2015=100","45.1","원자료","119.83","125.13","130.86","133.30","139.69","139.12","143.50","145.97","148.20","156.29","153.80","152.12","161.00","167.35","180.05","183.03","176.28","169.46","158.59","161.67","167.12","167.89","165.55","161.31","160.86","161.78","161.68","164.55","160.55","154.78","151.18","153.62","155.41","154.58","150.47","150.91"
"4.3.2.1. 수입물가지수(기본분류)","      비철금속괴및1차제품","계약통화기준","2015=100","45.1","원자료","123.19","127.02","130.61","134.41","140.37","140.04","141.63","142.07","143.13","149.29","146.90","145.20","152.37","157.82","166.69","167.92","156.95","149.99","137.14","138.65","135.79","133.06","137.21","140.70","145.81","143.94","140.00","140.95","136.66","134.96","132.88","131.72","132.16","129.40","129.82","130.85"
"4.3.2.1. 수입물가지수(기본분류)","      비철금속괴및1차제품","달러기준","2015=100","45.1","원자료","123.19","126.99","130.55","134.36","140.32","140.00","141.53","141.94","142.97","149.09","146.70","145.00","152.13","157.57","166.37","167.58","156.61","149.68","136.85","138.36","135.50","132.79","136.94","140.42","145.52","143.65","139.72","140.67","136.39","134.69","132.61","131.46","131.90","129.14","129.57","130.59"
"4.3.2.1. 수입물가지수(기본분류)","        비철금속괴","원화기준","2015=100","31.1","원자료","133.20","140.60","147.94","149.97","159.08","158.19","161.69","164.59","166.73","175.38","171.79","169.05","179.58","187.80","204.82","199.92","188.73","179.58","163.20","168.20","172.97","173.01","172.79","169.74","169.47","169.88","168.50","172.39","166.33","159.81","156.26","158.16","160.00","158.61","154.48","155.53"
"4.3.2.1. 수입물가지수(기본분류)","        비철금속괴","계약통화기준","2015=100","31.1","원자료","136.89","142.65","147.52","151.11","159.75","159.11","159.42","160.00","160.79","167.24","163.80","161.07","169.64","176.76","189.19","182.96","167.61","158.56","140.78","143.88","140.20","136.76","142.87","147.70","153.25","150.79","145.56","147.29","141.23","139.02","137.02","135.31","135.74","132.46","132.97","134.54"
"4.3.2.1. 수입물가지수(기본분류)","        비철금속괴","달러기준","2015=100","31.1","원자료","136.89","142.65","147.52","151.11","159.75","159.11","159.42","160.00","160.79","167.24","163.80","161.07","169.64","176.76","189.19","182.96","167.61","158.56","140.78","143.88","140.20","136.76","142.87","147.70","153.25","150.79","145.56","147.29","141.23","139.02","137.02","135.31","135.74","132.46","132.97","134.54"
"4.3.2.1. 수입물가지수(기본분류)","          동제련,정련및합금제품","원화기준","2015=100","11.5","원자료","140.72","151.36","166.65","170.77","183.09","176.41","176.73","177.65","178.35","189.09","187.11","184.91","190.90","194.25","203.77","204.92","196.45","188.89","165.24","171.50","176.52","178.27","178.53","176.96","182.96","185.91","188.39","189.90","178.71","177.72","177.74","180.25","180.04","175.60","175.33","179.33"
"4.3.2.1. 수입물가지수(기본분류)","          동제련,정련및합금제품","계약통화기준","2015=100","11.5","원자료","144.66","153.62","166.26","172.14","183.93","177.52","174.32","172.74","172.07","180.38","178.48","176.25","180.39","182.89","188.31","187.60","174.54","166.84","142.59","146.76","143.12","140.98","147.66","154.04","165.52","165.08","162.80","162.33","151.81","154.64","155.92","154.26","152.81","146.69","150.97","155.18"
"4.3.2.1. 수입물가지수(기본분류)","          동제련,정련및합금제품","달러기준","2015=100","11.5","원자료","144.66","153.62","166.26","172.14","183.93","177.52","174.32","172.74","172.07","180.38","178.48","176.25","180.39","182.89","188.31","187.60","174.54","166.84","142.59","146.76","143.12","140.98","147.66","154.04","165.52","165.08","162.80","162.33","151.81","154.64","155.92","154.26","152.81","146.69","150.97","155.18"
"4.3.2.1. 수입물가지수(기본분류)","          알루미늄제련,정련및합금제품","원화기준","2015=100","10.7","원자료","103.27","105.76","111.58","113.27","120.34","125.61","130.12","136.70","148.27","156.64","145.49","143.91","154.96","163.97","184.65","176.15","164.63","155.48","142.43","147.06","149.13","145.91","144.34","139.28","136.81","141.42","142.29","146.41","142.90","137.86","134.53","137.22","141.52","142.72","138.83","138.04"
